date,vaccine,vaccination_status,entries,sumTotal,pop,inz_entries,inzsumTotal,mean7d,inzmean7d,prct,prctSumTotal,prct_mean7d,geoRegion,type,type_variant,data_completeness,version
2021-04-23,pfizer_biontech,partially_vaccinated,2,61,314099,0.64,NA,1,0.32,50,36.31,37.86,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
2021-04-24,pfizer_biontech,partially_vaccinated,0,61,319964,0,NA,1.14,0.36,0,36.09,42.62,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
2021-04-25,pfizer_biontech,partially_vaccinated,1,62,322301,0.31,NA,1.43,0.44,25,35.84,35.48,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
2021-04-26,pfizer_biontech,partially_vaccinated,2,64,338020,0.59,NA,1.29,0.38,40,35.96,28.33,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
2021-04-27,pfizer_biontech,partially_vaccinated,1,65,356876,0.28,NA,1,0.28,33.33,35.91,21.19,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
2021-04-28,pfizer_biontech,partially_vaccinated,3,68,377961,0.79,NA,1.14,0.3,50,36.36,25.95,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
2021-04-29,pfizer_biontech,partially_vaccinated,0,68,394117,0,NA,1.14,0.29,0,35.6,29.52,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
2021-04-30,pfizer_biontech,partially_vaccinated,0,68,414359,0,NA,1.29,0.31,0,35.05,32.38,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
2021-05-01,pfizer_biontech,partially_vaccinated,1,69,421899,0.24,NA,1.29,0.31,33.33,35.03,32.38,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
2021-05-02,pfizer_biontech,partially_vaccinated,1,70,427085,0.23,NA,0.86,0.2,50,35.18,25.24,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
2021-05-03,pfizer_biontech,partially_vaccinated,3,73,449167,0.67,NA,1.14,0.25,60,35.78,32.38,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
2021-05-04,pfizer_biontech,partially_vaccinated,1,74,466418,0.21,NA,1.14,0.24,33.33,35.75,32.38,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
2021-05-05,pfizer_biontech,partially_vaccinated,0,74,475559,0,NA,1.14,0.24,0,35.07,34.76,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
2021-05-06,pfizer_biontech,partially_vaccinated,2,76,484233,0.41,NA,1.29,0.27,50,35.35,34.76,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
2021-05-07,pfizer_biontech,partially_vaccinated,0,76,488295,0,NA,0.86,0.18,0,35.19,26.19,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
2021-05-08,pfizer_biontech,partially_vaccinated,1,77,495347,0.2,NA,0.86,0.17,50,35.32,26.19,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
2021-05-09,pfizer_biontech,partially_vaccinated,2,79,498416,0.4,NA,1.29,0.26,50,35.59,40.48,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
2021-05-10,pfizer_biontech,partially_vaccinated,0,79,492850,0,NA,1,0.2,0,35.43,33.33,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
2021-05-11,pfizer_biontech,partially_vaccinated,1,80,487918,0.2,NA,1.29,0.26,33.33,35.4,42.86,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
2021-05-12,pfizer_biontech,partially_vaccinated,3,83,480099,0.62,NA,1.14,0.24,100,36.24,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
2021-05-13,pfizer_biontech,partially_vaccinated,0,83,479381,0,NA,0.86,0.18,0,35.93,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
2021-05-14,pfizer_biontech,partially_vaccinated,2,85,474687,0.42,NA,1,0.21,66.67,36.32,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
2021-05-15,pfizer_biontech,partially_vaccinated,0,85,481547,0,NA,1,0.21,NA,36.32,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
2021-05-16,pfizer_biontech,partially_vaccinated,0,85,483936,0,NA,0.57,0.12,0,36.17,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
2021-05-17,pfizer_biontech,partially_vaccinated,1,86,471696,0.21,NA,0.57,0.12,20,35.83,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
2021-05-18,pfizer_biontech,partially_vaccinated,1,87,459422,0.22,NA,0.43,0.09,16.67,35.37,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
2021-05-19,pfizer_biontech,partially_vaccinated,0,87,446165,0,NA,0.43,0.1,0,35.08,10,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
2021-05-20,pfizer_biontech,partially_vaccinated,0,87,433115,0,NA,0.43,0.1,0,34.94,10,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
2021-05-21,pfizer_biontech,partially_vaccinated,1,88,423077,0.24,NA,0.43,0.1,33.33,34.92,14.29,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
2021-05-22,pfizer_biontech,partially_vaccinated,0,88,426032,0,NA,0.29,0.07,0,34.78,11.9,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
2021-05-23,pfizer_biontech,partially_vaccinated,0,88,427588,0,NA,0.29,0.07,0,34.65,11.9,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
2021-05-24,pfizer_biontech,partially_vaccinated,1,89,421817,0.24,NA,0.43,0.1,50,34.77,15.48,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
2021-05-25,pfizer_biontech,partially_vaccinated,0,89,402095,0,NA,0.29,0.07,0,34.36,10.71,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
2021-05-26,pfizer_biontech,partially_vaccinated,0,89,382652,0,NA,0.29,0.08,0,34.23,10.71,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
2021-05-27,pfizer_biontech,partially_vaccinated,1,90,366873,0.27,NA,0.29,0.08,25,34.09,10.71,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
2021-05-28,pfizer_biontech,partially_vaccinated,0,90,351115,0,NA,0.29,0.08,0,33.71,8.33,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
2021-05-29,pfizer_biontech,partially_vaccinated,0,90,346136,0,NA,0.29,0.08,0,33.58,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
2021-05-30,pfizer_biontech,partially_vaccinated,0,90,345118,0,NA,0.43,0.12,0,33.33,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
2021-05-31,pfizer_biontech,partially_vaccinated,1,91,326602,0.31,NA,0.29,0.09,33.33,33.33,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
2021-06-01,pfizer_biontech,partially_vaccinated,0,91,309771,0,NA,0.29,0.09,NA,33.33,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
2021-06-02,pfizer_biontech,partially_vaccinated,1,92,294853,0.34,NA,0.29,0.1,100,33.58,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
2021-06-03,pfizer_biontech,partially_vaccinated,0,92,283191,0,NA,0.29,0.1,0,33.45,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
2021-06-04,pfizer_biontech,partially_vaccinated,0,92,271069,0,NA,0.14,0.05,0,33.09,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
2021-06-05,pfizer_biontech,partially_vaccinated,0,92,264766,0,NA,0.29,0.11,0,32.86,21.43,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
2021-06-06,pfizer_biontech,partially_vaccinated,0,92,263834,0,NA,0.14,0.05,0,32.74,7.14,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
2021-06-07,pfizer_biontech,partially_vaccinated,0,92,255483,0,NA,0.14,0.05,0,32.62,7.14,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
2021-06-08,pfizer_biontech,partially_vaccinated,1,93,245397,0.41,NA,0.14,0.06,50,32.75,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
2021-06-09,pfizer_biontech,partially_vaccinated,0,93,237001,0,NA,0.14,0.06,0,32.4,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
2021-06-10,pfizer_biontech,partially_vaccinated,0,93,232786,0,NA,0.14,0.06,0,32.29,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
2021-06-11,pfizer_biontech,partially_vaccinated,0,93,230809,0,NA,0.29,0.13,NA,32.29,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
2021-06-12,pfizer_biontech,partially_vaccinated,0,93,228998,0,NA,0.14,0.06,0,32.18,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
2021-06-13,pfizer_biontech,partially_vaccinated,0,93,226227,0,NA,0.14,0.06,0,31.96,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
2021-06-14,pfizer_biontech,partially_vaccinated,1,94,225281,0.44,NA,0.14,0.06,50,32.08,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
2021-06-15,pfizer_biontech,partially_vaccinated,0,94,222405,0,NA,0.14,0.06,0,31.97,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
2021-06-16,pfizer_biontech,partially_vaccinated,0,94,220466,0,NA,0.14,0.06,NA,31.97,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
2021-06-17,pfizer_biontech,partially_vaccinated,0,94,216799,0,NA,0.14,0.06,NA,31.97,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
2021-06-18,pfizer_biontech,partially_vaccinated,0,94,212509,0,NA,0,0,NA,31.97,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
2021-06-19,pfizer_biontech,partially_vaccinated,0,94,211202,0,NA,0,0,NA,31.97,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
2021-06-20,pfizer_biontech,partially_vaccinated,0,94,209883,0,NA,0,0,NA,31.97,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
2021-06-21,pfizer_biontech,partially_vaccinated,0,94,209463,0,NA,0,0,0,31.86,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
2021-06-22,pfizer_biontech,partially_vaccinated,0,94,206944,0,NA,0,0,0,31.76,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
2021-06-23,pfizer_biontech,partially_vaccinated,0,94,204811,0,NA,0,0,NA,31.76,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
2021-06-24,pfizer_biontech,partially_vaccinated,0,94,202754,0,NA,0,0,0,31.65,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
2021-06-25,pfizer_biontech,partially_vaccinated,0,94,200481,0,NA,0,0,0,31.54,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
2021-06-26,pfizer_biontech,partially_vaccinated,0,94,199771,0,NA,0,0,NA,31.54,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
2021-06-27,pfizer_biontech,partially_vaccinated,0,94,196541,0,NA,0,0,NA,31.54,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
2021-06-28,pfizer_biontech,partially_vaccinated,0,94,192048,0,NA,0,0,NA,31.54,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-06-29,pfizer_biontech,partially_vaccinated,0,94,188109,0,NA,0,0,NA,31.54,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-06-30,pfizer_biontech,partially_vaccinated,0,94,185901,0,NA,0,0,0,31.44,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-01,pfizer_biontech,partially_vaccinated,0,94,184414,0,NA,0,0,NA,31.44,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-02,pfizer_biontech,partially_vaccinated,0,94,183490,0,NA,0,0,NA,31.44,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-03,pfizer_biontech,partially_vaccinated,0,94,182858,0,NA,0,0,NA,31.44,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-04,pfizer_biontech,partially_vaccinated,0,94,181545,0,NA,0,0,NA,31.44,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-05,pfizer_biontech,partially_vaccinated,0,94,177085,0,NA,0,0,NA,31.44,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-06,pfizer_biontech,partially_vaccinated,0,94,172815,0,NA,0,0,NA,31.44,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-07,pfizer_biontech,partially_vaccinated,0,94,169732,0,NA,0,0,NA,31.44,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-08,pfizer_biontech,partially_vaccinated,0,94,164999,0,NA,0,0,NA,31.44,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-09,pfizer_biontech,partially_vaccinated,0,94,158700,0,NA,0,0,NA,31.44,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-10,pfizer_biontech,partially_vaccinated,0,94,154222,0,NA,0,0,NA,31.44,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-11,pfizer_biontech,partially_vaccinated,0,94,152905,0,NA,0,0,NA,31.44,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-12,pfizer_biontech,partially_vaccinated,0,94,145475,0,NA,0,0,0,31.33,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-13,pfizer_biontech,partially_vaccinated,0,94,139337,0,NA,0,0,0,31.13,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-14,pfizer_biontech,partially_vaccinated,0,94,135255,0,NA,0,0,NA,31.13,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-15,pfizer_biontech,partially_vaccinated,0,94,132431,0,NA,0,0,NA,31.13,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-16,pfizer_biontech,partially_vaccinated,0,94,128827,0,NA,0,0,0,31.02,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-17,pfizer_biontech,partially_vaccinated,0,94,124822,0,NA,0,0,NA,31.02,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-18,pfizer_biontech,partially_vaccinated,0,94,123751,0,NA,0,0,0,30.92,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-19,pfizer_biontech,partially_vaccinated,0,94,117620,0,NA,0,0,0,30.72,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-20,pfizer_biontech,partially_vaccinated,0,94,114150,0,NA,0,0,0,30.62,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-21,pfizer_biontech,partially_vaccinated,0,94,111726,0,NA,0,0,0,30.32,0,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-22,pfizer_biontech,partially_vaccinated,0,94,108607,0,NA,0,0,0,30.13,0,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-23,pfizer_biontech,partially_vaccinated,0,94,104572,0,NA,0,0,0,30.03,0,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-24,pfizer_biontech,partially_vaccinated,0,94,101814,0,NA,0,0,0,29.84,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-25,pfizer_biontech,partially_vaccinated,0,94,101432,0,NA,0,0,0,29.65,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-26,pfizer_biontech,partially_vaccinated,0,94,99994,0,NA,0,0,0,29.56,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-27,pfizer_biontech,partially_vaccinated,0,94,99372,0,NA,0,0,NA,29.56,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-28,pfizer_biontech,partially_vaccinated,0,94,98619,0,NA,0,0,0,29.47,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-29,pfizer_biontech,partially_vaccinated,0,94,97312,0,NA,0,0,0,29.28,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-30,pfizer_biontech,partially_vaccinated,0,94,95567,0,NA,0,0,0,29.1,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-31,pfizer_biontech,partially_vaccinated,0,94,94629,0,NA,0,0,0,29.01,0,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-01,pfizer_biontech,partially_vaccinated,0,94,94134,0,NA,0,0,0,28.92,0,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-02,pfizer_biontech,partially_vaccinated,0,94,92681,0,NA,0,0,0,28.75,0,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-03,pfizer_biontech,partially_vaccinated,0,94,91908,0,NA,0,0,0,28.48,0,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-04,pfizer_biontech,partially_vaccinated,0,94,91652,0,NA,0,0,0,28.31,0,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-05,pfizer_biontech,partially_vaccinated,0,94,91550,0,NA,0,0,0,28.23,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-06,pfizer_biontech,partially_vaccinated,0,94,90465,0,NA,0,0,0,28.14,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-07,pfizer_biontech,partially_vaccinated,0,94,90236,0,NA,0.14,0.16,0,28.06,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-08,pfizer_biontech,partially_vaccinated,0,94,90098,0,NA,0.14,0.16,NA,28.06,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-09,pfizer_biontech,partially_vaccinated,0,94,89505,0,NA,0.14,0.16,0,27.81,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-10,pfizer_biontech,partially_vaccinated,1,95,89499,1.12,NA,0.14,0.16,20,27.7,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-11,pfizer_biontech,partially_vaccinated,0,95,90102,0,NA,0.14,0.16,0,27.3,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-12,pfizer_biontech,partially_vaccinated,0,95,90640,0,NA,0.57,0.63,0,26.99,13.57,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-13,pfizer_biontech,partially_vaccinated,0,95,90832,0,NA,0.57,0.63,0,26.54,13.57,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-14,pfizer_biontech,partially_vaccinated,0,95,91297,0,NA,0.43,0.47,0,26.24,10.71,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-15,pfizer_biontech,partially_vaccinated,3,98,91335,3.28,NA,0.43,0.47,75,26.78,10.71,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-16,pfizer_biontech,partially_vaccinated,0,98,91277,0,NA,0.43,0.47,0,26.27,10.71,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-17,pfizer_biontech,partially_vaccinated,0,98,92019,0,NA,0.43,0.47,0,25.72,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-18,pfizer_biontech,partially_vaccinated,0,98,93005,0,NA,0.43,0.46,0,25.32,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-19,pfizer_biontech,partially_vaccinated,0,98,94412,0,NA,0,0,0,24.94,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-20,pfizer_biontech,partially_vaccinated,0,98,95424,0,NA,0,0,NA,24.94,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-21,pfizer_biontech,partially_vaccinated,0,98,97317,0,NA,0,0,0,24.75,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-22,pfizer_biontech,partially_vaccinated,0,98,97399,0,NA,0.14,0.14,0,24.44,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-23,pfizer_biontech,partially_vaccinated,0,98,98781,0,NA,0.29,0.29,0,24.02,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-24,pfizer_biontech,partially_vaccinated,0,98,100692,0,NA,0.29,0.29,0,23.61,5.36,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-25,pfizer_biontech,partially_vaccinated,1,99,102882,0.97,NA,0.29,0.28,25,23.63,5.36,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-26,pfizer_biontech,partially_vaccinated,1,100,105398,0.95,NA,0.29,0.28,12.5,23.42,5.36,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-27,pfizer_biontech,partially_vaccinated,0,100,107205,0,NA,0.43,0.4,0,23.2,7.14,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-28,pfizer_biontech,partially_vaccinated,0,100,110086,0,NA,0.43,0.39,0,22.99,7.14,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-29,pfizer_biontech,partially_vaccinated,0,100,110332,0,NA,0.29,0.26,0,22.83,3.57,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-30,pfizer_biontech,partially_vaccinated,1,101,113682,0.88,NA,0.14,0.12,12.5,22.65,1.79,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-31,pfizer_biontech,partially_vaccinated,0,101,116278,0,NA,0.14,0.12,0,22.39,1.79,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-09-01,pfizer_biontech,partially_vaccinated,0,101,119523,0,NA,0.29,0.24,0,22.15,5.36,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-09-02,pfizer_biontech,partially_vaccinated,0,101,121999,0,NA,0.29,0.24,0,21.86,5.36,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-09-03,pfizer_biontech,partially_vaccinated,0,101,124937,0,NA,0.14,0.11,0,21.63,3.57,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-09-04,pfizer_biontech,partially_vaccinated,1,102,127903,0.78,NA,0.14,0.11,25,21.66,3.57,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-09-05,pfizer_biontech,partially_vaccinated,0,102,128828,0,NA,0.14,0.11,0,21.43,3.57,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-09-06,pfizer_biontech,partially_vaccinated,0,102,131173,0,NA,0.29,0.22,0,21.29,6.43,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-09-07,pfizer_biontech,partially_vaccinated,0,102,133216,0,NA,0.29,0.22,0,21.07,6.43,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-09-08,pfizer_biontech,partially_vaccinated,0,102,136874,0,NA,0.29,0.21,0,20.9,5.24,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-09-09,pfizer_biontech,partially_vaccinated,1,103,140455,0.71,NA,0.29,0.21,20,20.89,5.24,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-09-10,pfizer_biontech,partially_vaccinated,0,103,143823,0,NA,0.29,0.2,0,20.72,5.24,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-09-11,pfizer_biontech,partially_vaccinated,1,104,147819,0.68,NA,0.29,0.2,16.67,20.68,5.24,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-09-12,pfizer_biontech,partially_vaccinated,0,104,149880,0,NA,0.29,0.19,0,20.51,5.24,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-09-13,pfizer_biontech,partially_vaccinated,0,104,154188,0,NA,0.14,0.09,0,20.23,2.38,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-09-14,pfizer_biontech,partially_vaccinated,0,104,156921,0,NA,0.14,0.09,0,20,2.38,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-09-15,pfizer_biontech,partially_vaccinated,0,104,160996,0,NA,0,0,0,19.85,0,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-09-16,pfizer_biontech,partially_vaccinated,0,104,164863,0,NA,0,0,0,19.7,0,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-09-17,pfizer_biontech,partially_vaccinated,0,104,168560,0,NA,0.14,0.08,0,19.51,1.79,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-09-18,pfizer_biontech,partially_vaccinated,0,104,170828,0,NA,0.14,0.08,0,19.37,1.79,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-09-19,pfizer_biontech,partially_vaccinated,0,104,172831,0,NA,0.14,0.08,0,19.12,1.79,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-09-20,pfizer_biontech,partially_vaccinated,1,105,174169,0.57,NA,0.14,0.08,12.5,19.02,1.79,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-09-21,pfizer_biontech,partially_vaccinated,0,105,175552,0,NA,0.14,0.08,0,18.65,1.79,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-09-22,pfizer_biontech,partially_vaccinated,0,105,177525,0,NA,0.14,0.08,0,18.42,1.79,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-09-23,pfizer_biontech,partially_vaccinated,0,105,178339,0,NA,0.14,0.08,0,18.2,1.79,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
